2022-09-11 14:56:09,189 INFO  Logger.cs: 70 - 
2022-09-11 15:01:13,265 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ì×¸Ë-1
2022-09-11 15:01:13,265 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ïà»ú-1
2022-09-11 15:01:13,266 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Ïà»ú-1
2022-09-11 15:01:13,267 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ïà»ú-1
2022-09-11 15:01:13,267 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µç¶¯Ä©¶ËÖ´ÐÐÆ÷×°ÅäÌå.SLDASM
2022-09-11 15:01:13,268 INFO  ExportHelperExtension.cs: 1136 - Found 40 in µç¶¯Ä©¶ËÖ´ÐÐÆ÷×°ÅäÌå.SLDASM
2022-09-11 15:01:13,268 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in µç¶¯Ä©¶ËÖ´ÐÐÆ÷×°ÅäÌå.SLDASM
2022-09-11 15:01:13,269 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-09-11 15:01:13,284 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2022-09-11 15:01:13,284 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ±¾Ìå-1
2022-09-11 15:01:13,285 INFO  ExportHelperExtension.cs: 1136 - Found 46 in ±¾Ìå-1
2022-09-11 15:01:13,286 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ±¾Ìå-1
2022-09-11 15:01:13,287 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ì×¸Ë-1
2022-09-11 15:01:13,287 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Ì×¸Ë-1
2022-09-11 15:01:13,288 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ì×¸Ë-1
2022-09-11 15:01:13,288 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ïà»ú-1
2022-09-11 15:01:13,289 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Ïà»ú-1
2022-09-11 15:01:13,292 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ïà»ú-1
2022-09-11 15:01:13,792 INFO  SwAddin.cs: 339 - Loading config tree
2022-09-11 15:01:13,804 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
